,cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
7449,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Oregon,2016-05-10,2016-05-13,Clout Research/Wenzel Strategies,C-,657.0,lv,0.0002705,42.0,44.0,,,41.83857,43.95723,,,,http://cloutpolitical.com/wp-content/uploads/sites/31/2016/05/OR-Statewide-Poll-Memorandum-5-18-2016.pdf,44162,66084,5/31/16,09:24:53  8 Nov 2016
7450,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Illinois,2016-03-04,2016-03-10,Marist College,A,1968.0,rv,0.0002701,57.0,32.0,,,54.98631,35.63907,,,,http://maristpoll.marist.edu/313-trump-ahead-in-fl-il-kasich-up-in-oh-clinton-ahead-in-fl-il-and-oh/,36597,65515,5/5/16,09:24:53  8 Nov 2016
7451,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Colorado,2016-08-05,2016-08-25,Ipsos,A-,568.0,lv,0.00027,43.04,39.74,,,41.97128,40.73472,,,,http://www.reuters.com/statesofthenation,45002,69055,8/26/16,09:24:53  8 Nov 2016
7452,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Idaho,2016-08-10,2016-08-16,Google Consumer Surveys,B,166.0,lv,0.0002698,24.07,40.41,15.11,,31.6577,50.51104,10.91781,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45603,70988,9/9/16,09:24:53  8 Nov 2016
7453,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Ohio,2016-08-26,2016-09-01,Ipsos,A-,375.0,lv,0.0002694,43.1,45.95,,,42.91228,46.92928,,,,http://www.reuters.com/statesofthenation,45307,69688,9/4/16,09:24:53  8 Nov 2016
7454,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Tennessee,2016-08-05,2016-08-18,Ipsos,A-,398.0,lv,0.0002687,35.51,42.91,,,35.52648,44.86682,,,,http://www.reuters.com/statesofthenation,44976,69009,8/24/16,09:24:53  8 Nov 2016
7455,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,North Carolina,2016-08-19,2016-09-01,Ipsos,A-,404.0,lv,0.0002679,48.92,43.83,,,48.92052,45.03289,,,,http://www.reuters.com/statesofthenation,45306,69687,9/4/16,09:24:53  8 Nov 2016
7456,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,California,2016-09-07,2016-09-13,Google Consumer Surveys,B,1544.0,lv,0.0002678,43.37,26.36,8.99,,51.11007,35.23674,4.891151,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45746,71430,9/14/16,09:24:53  8 Nov 2016
7457,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Florida,2016-06-21,2016-06-24,YouGov,B,1192.0,lv,0.0002666,44.0,41.0,3.0,,47.50931,45.29226,0.6429164,,,http://www.cbsnews.com/news/poll-donald-trump-hillary-clinton-poll-florida-north-carolina-wisconsin-colorado-battleground-states/?platform=hootsuite,44409,67389,6/26/16,09:24:53  8 Nov 2016
7458,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Connecticut,2016-07-29,2016-08-18,Ipsos,A-,358.0,lv,0.0002649,49.73,36.71,,,49.44743,38.65766,,,,http://www.reuters.com/statesofthenation,44945,68978,8/24/16,09:24:53  8 Nov 2016
7459,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Kansas,2016-08-17,2016-08-23,Google Consumer Surveys,B,275.0,lv,0.0002649,40.04,26.88,9.46,,47.75721,36.73582,5.17737,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45556,70941,9/9/16,09:24:53  8 Nov 2016
7460,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,New York,2016-08-19,2016-08-25,Ipsos,A-,500.0,lv,0.000263,53.3,31.38,,,53.67411,33.32048,,,,http://www.reuters.com/statesofthenation,45024,69077,8/26/16,09:24:53  8 Nov 2016
7461,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-05-31,2016-06-05,IBD/TIPP,A-,828.0,rv,0.0002617,45.0,40.0,,,48.44515,43.38721,,,,http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf,44195,66175,6/6/16,09:24:53  8 Nov 2016
7462,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Wisconsin,2016-08-31,2016-09-06,Google Consumer Surveys,B,784.0,lv,0.0002615,40.83,29.07,8.31,,48.71213,38.37151,4.026806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45487,70805,9/9/16,09:24:53  8 Nov 2016
7463,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Michigan,2016-08-31,2016-09-06,Google Consumer Surveys,B,615.0,lv,0.0002603,35.17,29.24,7.78,,42.97488,38.4313,3.496806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45461,70779,9/9/16,09:24:53  8 Nov 2016
7464,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Minnesota,2016-08-05,2016-08-18,Ipsos,A-,541.0,lv,0.0002589,42.1,33.97,,,41.3022,35.27375,,,,http://www.reuters.com/statesofthenation,44960,68993,8/24/16,09:24:53  8 Nov 2016
7465,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Iowa,2016-08-24,2016-08-30,Google Consumer Surveys,B,325.0,lv,0.0002577,33.58,32.81,8.15,,41.47484,42.47216,3.835008,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45501,70819,9/9/16,09:24:53  8 Nov 2016
7466,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,New York,2016-04-15,2016-04-17,Emerson College,B,1047.0,lv,0.0002577,55.0,36.0,,,54.07365,36.09753,,,,http://media.wix.com/ugd/3bebb2_9be49212aa1f45efb06ed31243e26ad1.pdf,42180,60258,4/20/16,09:24:53  8 Nov 2016
7467,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Nebraska,2016-08-17,2016-08-23,Google Consumer Surveys,B,174.0,lv,0.0002574,24.5,38.25,11.3,,32.18935,48.05744,7.01737,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45569,70954,9/9/16,09:24:53  8 Nov 2016
7468,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-10,2016-08-14,Ipsos,A-,1109.0,lv,0.0002567,41.4,34.6,8.0,,43.60535,38.80709,4.954161,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44866,68768,8/16/16,09:24:53  8 Nov 2016
7469,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-11,2016-09-17,USC Dornsife/LA Times,,2507.0,lv,0.0002557,40.98,47.7,,,43.35344,45.75287,,,,http://latimes.com/politics/,45880,71645,9/18/16,09:24:53  8 Nov 2016
7470,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,New Mexico,2016-08-17,2016-08-23,Google Consumer Surveys,B,201.0,lv,0.0002552,41.65,25.13,19.84,,49.37273,34.99542,15.55737,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45572,70957,9/9/16,09:24:53  8 Nov 2016
7471,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Mississippi,2016-03-28,2016-03-30,"Mason-Dixon Polling & Research, Inc.",B+,625.0,rv,0.0002538,43.0,46.0,,,41.90289,49.32194,,,,http://big.assets.huffingtonpost.com/MS316Poll.pdf,36696,50466,4/5/16,09:24:53  8 Nov 2016
7472,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-28,2016-09-03,CVOTER International,C+,1242.0,lv,0.0002537,49.37,45.52,,,48.15049,43.30194,,,,http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45327,70602,9/6/16,09:24:53  8 Nov 2016
7473,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Georgia,2016-08-12,2016-08-25,Ipsos,A-,498.0,lv,0.0002515,43.33,46.33,,,42.88963,47.3798,,,,http://www.reuters.com/statesofthenation,45005,69058,8/26/16,09:24:53  8 Nov 2016
7474,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Nevada,2016-08-10,2016-08-16,Google Consumer Surveys,B,282.0,lv,0.0002505,31.76,35.73,12.84,,39.25227,45.64674,8.647812,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45623,71008,9/9/16,09:24:53  8 Nov 2016
7475,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-15,2016-08-16,Rasmussen Reports/Pulse Opinion Research,C+,1000.0,lv,0.0002486,41.0,39.0,9.0,,43.68336,43.50613,5.445468,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,44886,68824,8/18/16,09:24:53  8 Nov 2016
7476,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-09,2016-08-13,Ipsos,A-,1137.0,lv,0.0002477,41.7,35.0,8.1,,43.89632,39.21074,5.075336,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44867,68769,8/16/16,09:24:53  8 Nov 2016
7477,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,California,2016-05-31,2016-06-03,YouGov,B,1187.0,lv,0.0002475,48.0,33.0,,,49.17735,35.05395,,,,https://today.yougov.com/news/2016/06/04/democratic-primary-clinton-faces-close-race-califo/,44193,66168,6/5/16,09:24:53  8 Nov 2016
7478,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Ohio,2016-08-12,2016-08-18,Ipsos,A-,844.0,lv,0.0002471,45.31,38.71,,,44.92129,40.25549,,,,http://www.reuters.com/statesofthenation,44971,69004,8/24/16,09:24:53  8 Nov 2016
7479,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-22,2016-09-24,The Times-Picayune/Lucid,,1251.0,lv,0.0002469,42.0,39.0,7.0,,44.3417,44.26023,2.332463,,,https://luc.id/2016-presidential-tracker/,46225,72284,9/28/16,09:24:53  8 Nov 2016
7480,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Massachusetts,2016-08-05,2016-08-18,Ipsos,A-,495.0,lv,0.0002467,52.52,29.58,,,52.42647,31.92792,,,,http://www.reuters.com/statesofthenation,44958,68991,8/24/16,09:24:53  8 Nov 2016
7481,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-09,2016-08-09,Gravis Marketing,B-,2832.0,lv,0.0002464,42.0,37.0,9.0,,42.81199,38.89002,6.692226,,,http://www.breitbart.com/2016-presidential-race/2016/08/14/breitbartgravis-poll-hillary-clinton-leads-donald-trump-42-to-37/,44850,68737,8/14/16,09:24:53  8 Nov 2016
7482,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Mississippi,2016-08-10,2016-08-16,Google Consumer Surveys,B,268.0,lv,0.0002442,17.52,52.99,7.26,,24.64296,62.19354,3.067811,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45615,71000,9/9/16,09:24:53  8 Nov 2016
7483,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-26,2016-10-02,SurveyMonkey,C-,26925.0,lv,0.0002439,46.0,40.0,9.0,,46.02415,42.47791,3.517479,,,https://www.scribd.com/document/326274653/NBC-News-SurveyMonkey-Toplines-and-Methodology-925-102?secret_password=Amlox28R6VL23C3oHhHA,46444,72593,10/4/16,09:24:53  8 Nov 2016
7484,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,California,2016-08-12,2016-08-18,Ipsos,A-,1203.0,lv,0.0002432,63.14,26.06,,,63.1548,28.04112,,,,http://www.reuters.com/statesofthenation,44943,68976,8/24/16,09:24:53  8 Nov 2016
7485,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-10,2016-09-16,USC Dornsife/LA Times,,2565.0,lv,0.000243,41.23,47.22,,,43.6039,45.30375,,,,http://latimes.com/politics/,45875,71639,9/17/16,09:24:53  8 Nov 2016
7486,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Connecticut,2016-08-17,2016-08-23,Google Consumer Surveys,B,327.0,lv,0.000243,43.88,26.51,8.72,,51.70918,36.56028,4.43737,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45547,70932,9/9/16,09:24:53  8 Nov 2016
7487,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Kentucky,2016-07-29,2016-08-18,Ipsos,A-,375.0,lv,0.0002427,41.02,47.01,,,40.95626,48.94531,,,,http://www.reuters.com/statesofthenation,44954,68987,8/24/16,09:24:53  8 Nov 2016
7488,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Virginia,2016-08-12,2016-08-25,Ipsos,A-,654.0,lv,0.000241,47.58,36.67,,,47.43832,38.16871,,,,http://www.reuters.com/statesofthenation,45034,69087,8/26/16,09:24:53  8 Nov 2016
7489,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Wisconsin,2016-04-12,2016-04-15,St. Norbert College,A-,616.0,rv,0.0002408,46.0,34.0,,,45.71065,37.86222,,,,http://www.snc.edu/sri/docs/2016/201604wissurvey.pdf,42214,60435,4/20/16,09:24:53  8 Nov 2016
7490,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-08,2016-08-12,Ipsos,A-,1167.0,lv,0.0002393,41.4,35.4,7.6,,43.58424,39.61579,4.598883,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44868,68770,8/16/16,09:24:53  8 Nov 2016
7491,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-27,2016-09-02,CVOTER International,C+,1242.0,lv,0.0002368,49.25,45.13,,,48.03097,42.95606,,,,http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45326,70601,9/6/16,09:24:53  8 Nov 2016
7492,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Connecticut,2016-04-10,2016-04-11,Emerson College,B,1043.0,lv,0.0002318,48.0,40.0,,,46.33864,39.73473,,,,http://media.wix.com/ugd/3bebb2_a087ef7328134746b90ffd87f80c439e.pdf,36738,62664,4/24/16,09:24:53  8 Nov 2016
7493,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Kentucky,2016-08-17,2016-08-23,Google Consumer Surveys,B,383.0,lv,0.0002286,34.88,39.74,7.66,,42.45197,49.34358,3.37737,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45557,70942,9/9/16,09:24:53  8 Nov 2016
7494,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Pennsylvania,2016-08-31,2016-09-06,Google Consumer Surveys,B,808.0,lv,0.0002275,33.0,34.57,10.74,,40.67148,43.57097,6.456806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45477,70795,9/9/16,09:24:53  8 Nov 2016
7495,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,New Hampshire,2016-04-11,2016-04-16,Dartmouth College,B,362.0,rv,0.0002242,34.0,29.0,,,35.7723,34.5503,,,,http://rockefeller.dartmouth.edu/sites/rockefeller.drupalmulti-prod.dartmouth.edu/files/nh_state_of_the_state_2016_report.pdf,44039,65706,5/10/16,09:24:53  8 Nov 2016
7496,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-30,2016-09-01,The Times-Picayune/Lucid,,1097.0,lv,0.0002242,43.0,34.0,9.0,,45.76013,40.0907,3.712676,,,https://luc.id/2016-presidential-tracker/,46205,72264,9/28/16,09:24:53  8 Nov 2016
7497,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Washington,2016-08-05,2016-08-18,Ipsos,A-,399.0,lv,0.0002222,45.35,33.48,,,45.11206,35.42943,,,,http://www.reuters.com/statesofthenation,44980,69013,8/24/16,09:24:53  8 Nov 2016
7498,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-10-01,2016-10-03,YouGov,B,910.0,rv,0.000222,43.0,40.0,5.0,,46.25319,45.11879,2.539705,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a27478dsek/econToplines.pdf,46438,72575,10/3/16,09:24:53  8 Nov 2016
7499,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Wisconsin,2016-08-05,2016-08-18,Ipsos,A-,512.0,lv,0.0002214,37.83,36.52,,,37.70836,38.48491,,,,http://www.reuters.com/statesofthenation,44982,69015,8/24/16,09:24:53  8 Nov 2016
7500,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-26,2016-09-01,CVOTER International,C+,1242.0,lv,0.000221,48.98,45.46,,,47.76321,43.34049,,,,http://www.upi.com/Top_News/US/2016/09/05/UPICVoter-poll-Hillary-Clinton-edges-out-Donald-Trump-with-385-point-lead/2051473089153/,45325,70600,9/6/16,09:24:53  8 Nov 2016
7501,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,New Jersey,2016-08-12,2016-08-25,Ipsos,A-,678.0,lv,0.0002207,48.08,33.54,,,48.71011,35.92739,,,,http://www.reuters.com/statesofthenation,45023,69076,8/26/16,09:24:53  8 Nov 2016
7502,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-09,2016-09-15,USC Dornsife/LA Times,,2497.0,lv,0.0002198,41.04,47.41,,,43.42005,45.50611,,,,http://latimes.com/politics/,45819,71550,9/16/16,09:24:53  8 Nov 2016
7503,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Florida,2016-08-26,2016-09-01,Ipsos,A-,605.0,lv,0.0002197,48.23,44.6,,,48.86211,46.38934,,,,http://www.reuters.com/statesofthenation,45285,69666,9/4/16,09:24:53  8 Nov 2016
7504,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Michigan,2016-08-19,2016-09-01,Ipsos,A-,494.0,lv,0.0002186,41.5,42.49,,,41.02212,43.33706,,,,http://www.reuters.com/statesofthenation,45297,69678,9/4/16,09:24:53  8 Nov 2016
7505,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Ohio,2016-08-31,2016-09-06,Google Consumer Surveys,B,837.0,lv,0.0002162,29.08,35.47,9.51,,36.85514,44.61886,5.226806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45474,70792,9/9/16,09:24:53  8 Nov 2016
7506,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-07,2016-08-11,Ipsos,A-,1115.0,lv,0.0002153,40.5,35.3,7.2,,42.68034,39.51429,4.226892,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44841,68708,8/12/16,09:24:53  8 Nov 2016
7507,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-21,2016-09-23,The Times-Picayune/Lucid,,1161.0,lv,0.0002139,42.0,38.0,9.0,,44.407,43.25032,4.309522,,,https://luc.id/2016-presidential-tracker/,46224,72283,9/28/16,09:24:53  8 Nov 2016
7508,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Georgia,2016-05-09,2016-05-12,Time/Abt SRBI,A-,822.0,rv,0.0002129,41.0,45.0,,,41.89339,48.8279,,,,http://big.assets.huffingtonpost.com/AJCPollGA.pdf,44058,65750,5/16/16,09:24:53  8 Nov 2016
7509,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Washington,2016-08-24,2016-08-30,Google Consumer Surveys,B,600.0,lv,0.0002115,40.49,26.91,10.23,,48.45257,36.67731,5.915009,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45537,70922,9/9/16,09:24:53  8 Nov 2016
7510,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Oklahoma,2016-08-10,2016-08-16,Google Consumer Surveys,B,240.0,lv,0.0002111,27.28,39.25,12.88,,34.66652,48.96253,8.687812,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45626,71011,9/9/16,09:24:53  8 Nov 2016
7511,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Georgia,2016-08-24,2016-08-30,Google Consumer Surveys,B,568.0,lv,0.00021,25.87,43.94,8.9,,33.31754,52.90776,4.585009,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45499,70817,9/9/16,09:24:53  8 Nov 2016
7512,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-05-16,2016-05-19,ABC News/Washington Post,A+,829.0,rv,0.0002091,44.0,46.0,,,43.44507,48.29537,,,,https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2016/05/22/National-Politics/Polling/release_426.xml?uuid=v4d0jh_REeaCwqfcsxMofQ,44093,65978,5/22/16,09:24:53  8 Nov 2016
7513,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Illinois,2016-08-31,2016-09-06,Google Consumer Surveys,B,1185.0,lv,0.000209,34.91,29.27,9.22,,42.65856,38.38094,4.936806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45453,70771,9/9/16,09:24:53  8 Nov 2016
7514,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Texas,2016-08-31,2016-09-06,Google Consumer Surveys,B,1170.0,lv,0.0002084,30.5,39.55,9.18,,38.2021,48.59466,4.896806,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45482,70800,9/9/16,09:24:53  8 Nov 2016
7515,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-19,2016-09-21,The Times-Picayune/Lucid,,1292.0,lv,0.0002077,41.0,40.0,8.0,,43.48875,45.27225,3.242899,,,https://luc.id/2016-presidential-tracker/,46222,72281,9/28/16,09:24:53  8 Nov 2016
7516,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,South Carolina,2016-08-17,2016-08-23,Google Consumer Surveys,B,401.0,lv,0.0002071,27.1,39.4,9.06,,34.4575,48.63111,4.77737,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45580,70965,9/9/16,09:24:53  8 Nov 2016
7517,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Virginia,2016-08-24,2016-08-30,Google Consumer Surveys,B,578.0,lv,0.0002053,38.52,29.96,10.23,,46.17488,39.24965,5.915009,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45535,70920,9/9/16,09:24:53  8 Nov 2016
7518,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-06-15,2016-06-26,Pew Research Center,B+,1655.0,rv,0.000205,45.0,36.0,11.0,,47.32819,40.82081,6.074597,,,http://i2.cdn.turner.com/cnn/2016/images/07/07/07-07-16.voter.attitudes.release.embargoed.pdf,44516,67767,7/7/16,09:24:53  8 Nov 2016
7519,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Florida,2016-06-10,2016-06-16,Saint Leo University,C+,459.0,lv,0.000205,45.8,33.1,5.9,,47.03798,39.81102,1.639044,,,http://polls.saintleo.edu/clinton-so-far-the-preference-in-national-polling-results/,44408,67452,6/27/16,09:24:53  8 Nov 2016
7520,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-08,2016-09-14,USC Dornsife/LA Times,,2499.0,lv,0.0002047,41.34,47.22,,,43.72565,45.3432,,,,http://latimes.com/politics/,45802,71502,9/15/16,09:24:53  8 Nov 2016
7521,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Idaho,2016-05-18,2016-06-04,Dan Jones & Associates,C+,603.0,a,0.0002039,32.0,49.0,,,31.73689,51.64976,,,,http://idahopoliticsweekly.com/politics/1078-poll-nearly-half-of-idahoans-say-they-will-vote-for-trump-in-november,44359,67242,6/18/16,09:24:53  8 Nov 2016
7522,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-20,2016-09-22,The Times-Picayune/Lucid,,1182.0,lv,0.0002036,42.0,38.0,8.0,,44.45608,43.25589,3.277205,,,https://luc.id/2016-presidential-tracker/,46223,72282,9/28/16,09:24:53  8 Nov 2016
7523,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-09-18,2016-09-20,The Times-Picayune/Lucid,,1353.0,lv,0.0002028,42.0,41.0,7.0,,44.51053,46.30082,2.204387,,,https://luc.id/2016-presidential-tracker/,46221,72280,9/28/16,09:24:53  8 Nov 2016
7524,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Arkansas,2016-08-10,2016-08-16,Google Consumer Surveys,B,151.0,lv,0.0002025,23.56,40.99,9.77,,30.98379,50.7745,5.577812,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45593,70978,9/9/16,09:24:53  8 Nov 2016
7525,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Michigan,2016-03-23,2016-03-24,SurveyUSA,A,904.0,lv,0.0002007,49.0,38.0,,,45.40762,37.7129,,,,http://www.surveyusa.com/client/PollReport.aspx?g=47c9cb86-78f1-4886-a8b3-df6ef090b5b8,36658,50372,3/28/16,09:24:53  8 Nov 2016
7526,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,Montana,2016-08-10,2016-08-16,Google Consumer Surveys,B,107.0,lv,0.0002002,30.27,33.17,8.0,,37.9186,43.38864,3.807811,,,https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE,45616,71001,9/9/16,09:24:53  8 Nov 2016
7527,2016,President,now-cast,Clinton vs. Trump vs. Johnson,2016-11-08,U.S.,2016-08-06,2016-08-10,Ipsos,A-,1101.0,lv,0.0002002,39.9,35.2,7.3,,42.07242,39.42374,4.359072,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,44842,68709,8/12/16,09:24:53  8 Nov 2016
