Row_ID,Calendar_Year,Model_Year,NVVar1,NVVar2,NVVar3,NVVar4,HasLoss
13008726,2005,1995,-0.2315299,4.3084822,-0.2723372,-0.2514189,0
11520189,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10001046,2006,1995,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
1697638,2005,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2050896,2007,1995,-0.2315299,-0.2661168,-0.2723372,3.068692,0
11779906,2005,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6426413,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5283214,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11905679,2007,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
31026,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6726324,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4234916,2006,1998,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
12392609,2007,1999,-0.2315299,4.3084822,-0.2723372,-0.2514189,0
4295946,2005,2003,2.0546834,-0.2661168,-0.2723372,-0.2514189,0
12877296,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
97533,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9122453,2005,1996,-0.2315299,-0.2661168,-0.2723372,3.068692,0
6101483,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3136147,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8922224,2006,1997,-0.2315299,-0.2661168,-0.2723372,6.3888025,0
3287116,2005,2001,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
1275516,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10496189,2006,1996,-0.2315299,-0.2661168,-0.2723372,1.9619883,0
4238703,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11997566,2005,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4064895,2005,1996,3.1977899,-0.2661168,-0.2723372,-0.2514189,0
6943723,2007,1992,2.0546834,-0.2661168,-0.2723372,-0.2514189,0
4009414,2007,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5084728,2005,1988,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3192379,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8487869,2006,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10567837,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12286257,2005,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12354834,2006,1997,-0.2315299,-0.2661168,-0.2723372,3.068692,0
9604093,2005,1985,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5278565,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11129754,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5876945,2006,1990,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1298408,2005,2002,3.1977899,-0.2661168,-0.2723372,3.068692,0
6925847,2007,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
13172669,2005,1985,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12159466,2007,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2517739,2007,2008,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
528629,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11345,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8912273,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9606605,2006,1986,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8609193,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11271796,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1995444,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10300269,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8414995,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8824326,2007,1988,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1991473,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2609706,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12715637,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
148569,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9232295,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
13074757,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1301607,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
962557,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4891894,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
757935,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7723103,2007,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6231525,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2222763,2007,2005,-0.2315299,-0.2661168,-0.2723372,3.068692,0
4827523,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10172585,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1040374,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9091493,2007,1999,1.4831301,2.0211828,-0.2723372,-0.2514189,0
13144638,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10983908,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12952295,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
13070148,2005,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12915945,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7915586,2006,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11622639,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6070414,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7408327,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4904998,2006,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4629016,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12462678,2007,2001,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
3186108,2006,2000,-0.2315299,2.7836161,2.7154899,-0.2514189,0
3987454,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4198333,2006,1990,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
8046787,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12380408,2006,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
686537,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6874503,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7814829,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3138275,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5386296,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4355024,2006,1998,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
10623305,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
38269,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
247909,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6105295,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1494966,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6096746,2006,1992,2.0546834,-0.2661168,-0.2723372,-0.2514189,1
9837295,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9263448,2005,1994,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
3299948,2007,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8828793,2006,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10846086,2005,1998,-0.2315299,-0.2661168,-0.2723372,3.068692,1
480338,2006,2001,-0.2315299,-0.2661168,-0.2723372,1.9619883,1
3650299,2005,2004,3.1977899,-0.2661168,-0.2723372,-0.2514189,1
878784,2006,1994,-0.2315299,1.5637228,3.3130555,-0.2514189,1
180309,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9923099,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7679958,2007,1995,-0.2315299,4.3084822,-0.2723372,-0.2514189,1
7527258,2006,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5963228,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6214895,2007,1987,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
10086766,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10923025,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1607818,2007,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4803325,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
970278,2007,2002,-0.2315299,8.8830814,-0.2723372,-0.2514189,1
309954,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8379066,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5897,2006,2001,-0.2315299,2.7836161,2.7154899,-0.2514189,1
11547109,2006,1996,-0.2315299,-0.2661168,4.2094035,-0.2514189,1
9697668,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6559767,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11921394,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4299666,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12521647,2006,1999,-0.2315299,-0.2661168,-0.2723372,6.3888025,1
590409,2005,1993,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
11602816,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12676594,2005,2005,1.1401981,1.5637228,-0.2723372,-0.2514189,1
4530258,2006,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2962394,2006,2000,-0.2315299,2.7836161,-0.2723372,-0.2514189,1
11843386,2006,2001,6.62711,-0.2661168,-0.2723372,-0.2514189,1
6131409,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4411025,2005,1998,1.4831301,-0.2661168,1.9685332,-0.2514189,1
4069513,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5300275,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9967593,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5287044,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4706779,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8128899,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1413349,2007,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
13170179,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3937347,2007,2000,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
4769659,2007,2007,-0.2315299,-0.2661168,-0.2723372,3.068692,1
10982876,2007,1999,-0.2315299,2.7836161,-0.2723372,-0.2514189,1
11576978,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9708634,2005,2002,2.0546834,-0.2661168,-0.2723372,-0.2514189,1
11938006,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2919458,2006,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6202507,2006,2004,-0.2315299,2.7836161,-0.2723372,-0.2514189,1
3019549,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
781253,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2585349,2007,2004,2.0546834,-0.2661168,-0.2723372,-0.2514189,1
2418319,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9621267,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
449668,2005,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2230484,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10167726,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12306956,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11959967,2006,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2745004,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9749098,2005,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1458699,2007,1994,-0.2315299,4.3084822,-0.2723372,-0.2514189,1
7880788,2005,2004,-0.2315299,-0.2661168,-0.2723372,3.068692,1
4034729,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4362163,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3840058,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1680806,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12343543,2006,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11732666,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5711446,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9656048,2005,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3822593,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5026895,2005,1990,-0.2315299,-0.2661168,4.2094035,-0.2514189,1
402629,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4687396,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2309796,2006,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7624516,2006,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11232774,2005,2004,1.4831301,-0.2661168,-0.2723372,-0.2514189,1
6050436,2006,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10913325,2006,2000,-0.2315299,-0.2661168,-0.2723372,3.068692,1
2444193,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2489345,2006,2002,-0.2315299,-0.2661168,-0.2723372,1.9619883,1
12950057,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10954753,2005,2003,-0.2315299,2.7836161,-0.2723372,-0.2514189,1
5827019,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12480708,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2861745,2007,2001,-0.2315299,-0.2661168,-0.2723372,3.068692,1
4731736,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6386386,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7488433,2006,1989,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4021044,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12483805,2006,1996,-0.2315299,-0.2661168,4.2094035,-0.2514189,1
12052395,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6374253,2005,1995,3.1977899,-0.2661168,-0.2723372,3.068692,1
2181619,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9800885,2005,1998,-0.2315299,2.7836161,-0.2723372,-0.2514189,1
1878799,2007,1995,-0.2315299,-0.2661168,-0.2723372,1.9619883,1
7121873,2007,2003,-0.2315299,2.0211828,1.9685332,-0.2514189,1
10230788,2005,1998,3.1977899,-0.2661168,-0.2723372,-0.2514189,1
5901676,2005,1998,-0.2315299,2.7836161,-0.2723372,-0.2514189,1
3898806,2006,2002,1.4831301,2.0211828,-0.2723372,-0.2514189,1
867068,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10873799,2007,2005,3.1977899,-0.2661168,-0.2723372,3.068692,1
910689,2006,1997,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
9175635,2007,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12000064,2006,1999,-0.2315299,1.5637228,1.520359,1.0766255,1
7415297,2005,2003,-0.2315299,-0.2661168,8.691144,-0.2514189,1
6604625,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8872535,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12928774,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4911355,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11576227,2006,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2144559,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7410254,2007,1996,3.1977899,-0.2661168,-0.2723372,3.068692,1
353674,2007,1996,-0.2315299,2.0211828,1.9685332,-0.2514189,1
2538906,2006,2003,-0.2315299,4.3084822,-0.2723372,-0.2514189,1
367425,2006,1999,-0.2315299,-0.2661168,-0.2723372,1.4086365,1
6493489,2007,1998,-0.2315299,2.7836161,-0.2723372,1.9619883,1
6221869,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8174188,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11768716,2006,1990,3.1977899,-0.2661168,-0.2723372,-0.2514189,1
11699315,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9945158,2005,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
756956,2006,2001,3.1977899,-0.2661168,-0.2723372,3.068692,1
6755309,2007,2000,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
11144888,2005,1988,3.1977899,-0.2661168,-0.2723372,-0.2514189,1
6177053,2007,2006,-0.2315299,-0.2661168,-0.2723372,6.3888025,1
2536063,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12815095,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
13168744,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3176914,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5600375,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9542858,2005,1999,-0.2315299,-0.2661168,-0.2723372,3.068692,1
5211509,2007,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
13163173,2005,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2329868,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1472639,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2605987,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
358817,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6239923,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2852723,2006,1999,-0.2315299,-0.2661168,4.2094035,-0.2514189,1
6864349,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5835648,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7905129,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2573319,2006,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2998257,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9639686,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5298413,2006,1999,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
4157433,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11429383,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3433225,2006,1992,-0.2315299,-0.2661168,4.2094035,-0.2514189,1
4523907,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3772757,2007,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8921047,2006,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12343214,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6510783,2005,2004,-0.2315299,-0.2661168,-0.2723372,6.3888025,1
3673343,2006,2005,-0.2315299,-0.2661168,-0.2723372,6.3888025,1
6344019,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3227953,2007,2000,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
3806723,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5463684,2007,2000,-0.2315299,-0.2661168,-0.2723372,3.068692,1
11221333,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9325458,2006,1997,-0.2315299,4.3084822,-0.2723372,-0.2514189,1
11802688,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8312224,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
395687,2005,2000,-0.2315299,1.5637228,-0.2723372,1.0766255,1
3307747,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
598984,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1039599,2006,2002,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
5270618,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
13045779,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12343255,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1773063,2007,1989,-0.2315299,2.7836161,-0.2723372,-0.2514189,1
6490958,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7944806,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7422848,2006,1996,-0.2315299,-0.2661168,-0.2723372,3.068692,1
2493359,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6733434,2006,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11715455,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12515405,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12789367,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3537774,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
13148387,2005,1997,3.1977899,-0.2661168,-0.2723372,-0.2514189,1
264316,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3767233,2005,2001,-0.2315299,8.8830814,-0.2723372,-0.2514189,1
5820514,2007,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4344688,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9227483,2006,2003,3.1977899,-0.2661168,-0.2723372,3.068692,1
10954757,2005,1992,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
12692318,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7877896,2006,2001,-0.2315299,2.7836161,-0.2723372,-0.2514189,1
8585143,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1386884,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11774613,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6398066,2005,1998,-0.2315299,2.0211828,1.9685332,-0.2514189,1
539633,2005,1999,-0.2315299,-0.2661168,-0.2723372,6.3888025,1
7788067,2006,2003,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
5987894,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12488229,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12412166,2005,2001,3.1977899,-0.2661168,-0.2723372,-0.2514189,1
5517598,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5035238,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10319373,2007,1994,-0.2315299,-0.2661168,4.2094035,-0.2514189,1
669553,2005,1992,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
166295,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1117175,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
1084426,2006,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11777739,2005,2005,-0.2315299,-0.2661168,-0.2723372,1.9619883,1
8980904,2007,1990,-0.2315299,-0.2661168,5.7033172,-0.2514189,1
6119589,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12570474,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9699155,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10802927,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11831518,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2513738,2006,1996,-0.2315299,4.3084822,-0.2723372,-0.2514189,1
7406858,2007,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8984424,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7334949,2007,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3974288,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4601589,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
12548293,2006,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11311525,2006,1997,-0.2315299,-0.2661168,4.2094035,-0.2514189,1
908735,2005,2001,6.62711,-0.2661168,-0.2723372,-0.2514189,1
3179854,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
6263497,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3655227,2007,1994,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
8683858,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4451895,2007,1989,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5518407,2007,2006,6.62711,-0.2661168,-0.2723372,-0.2514189,1
9794265,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10240707,2006,2002,-0.2315299,-0.2661168,4.2094035,-0.2514189,1
5945343,2007,2001,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
9913133,2006,1995,-0.2315299,-0.2661168,-0.2723372,1.9619883,1
12947417,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4955168,2007,1997,3.1977899,-0.2661168,-0.2723372,3.068692,1
12648806,2005,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3498928,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
631833,2005,2000,-0.2315299,-0.2661168,2.7154899,-0.2514189,1
12700873,2005,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4885778,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
11773579,2005,1995,3.1977899,-0.2661168,-0.2723372,-0.2514189,1
9565517,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
3128445,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
9735183,2007,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
7720065,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
4145963,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
5002575,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
10878323,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2916606,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
2371838,2007,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,1
8737486,2007,1995,6.62711,-0.2661168,-0.2723372,-0.2514189,1
